id	name	kind
Biological Process::GO:0000398	mRNA splicing, via spliceosome	Biological Process
Biological Process::GO:0000413	protein peptidyl-prolyl isomerization	Biological Process
Biological Process::GO:0000414	regulation of histone H3-K36 methylation	Biological Process
Biological Process::GO:0000422	mitophagy	Biological Process
Biological Process::GO:0000423	macromitophagy	Biological Process
Biological Process::GO:0000429	carbon catabolite regulation of transcription from RNA polymerase II promoter	Biological Process
Biological Process::GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	Biological Process
Biological Process::GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	Biological Process
Biological Process::GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	Biological Process
Biological Process::GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000451	rRNA 2'-O-methylation	Biological Process
Biological Process::GO:0000453	enzyme-directed rRNA 2'-O-methylation	Biological Process
Biological Process::GO:0000459	exonucleolytic trimming involved in rRNA processing	Biological Process
Biological Process::GO:0000460	maturation of 5.8S rRNA	Biological Process
Biological Process::GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000469	cleavage involved in rRNA processing	Biological Process
Biological Process::GO:0000470	maturation of LSU-rRNA	Biological Process
Biological Process::GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000478	endonucleolytic cleavage involved in rRNA processing	Biological Process
Biological Process::GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000491	small nucleolar ribonucleoprotein complex assembly	Biological Process
Biological Process::GO:0000492	box C/D snoRNP assembly	Biological Process
Biological Process::GO:0000578	embryonic axis specification	Biological Process
Biological Process::GO:0000707	meiotic DNA recombinase assembly	Biological Process
Biological Process::GO:0000711	meiotic DNA repair synthesis	Biological Process
Biological Process::GO:0000712	resolution of meiotic recombination intermediates	Biological Process
Biological Process::GO:0000715	nucleotide-excision repair, DNA damage recognition	Biological Process
Biological Process::GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	Biological Process
Biological Process::GO:0000722	telomere maintenance via recombination	Biological Process
Biological Process::GO:0000723	telomere maintenance	Biological Process
Biological Process::GO:0000724	double-strand break repair via homologous recombination	Biological Process
Biological Process::GO:0000725	recombinational repair	Biological Process
Biological Process::GO:0000726	non-recombinational repair	Biological Process
Biological Process::GO:0000727	double-strand break repair via break-induced replication	Biological Process
Biological Process::GO:0000729	DNA double-strand break processing	Biological Process
Biological Process::GO:0000730	DNA recombinase assembly	Biological Process
Biological Process::GO:0000731	DNA synthesis involved in DNA repair	Biological Process
Biological Process::GO:0000733	DNA strand renaturation	Biological Process
Biological Process::GO:0000737	DNA catabolic process, endonucleolytic	Biological Process
Biological Process::GO:0000738	DNA catabolic process, exonucleolytic	Biological Process
Biological Process::GO:0000768	syncytium formation by plasma membrane fusion	Biological Process
Biological Process::GO:0000819	sister chromatid segregation	Biological Process
Biological Process::GO:0000820	regulation of glutamine family amino acid metabolic process	Biological Process
Biological Process::GO:0000821	regulation of arginine metabolic process	Biological Process
Biological Process::GO:0000904	cell morphogenesis involved in differentiation	Biological Process
Biological Process::GO:0000910	cytokinesis	Biological Process
Biological Process::GO:0000917	barrier septum assembly	Biological Process
Biological Process::GO:0000920	cell separation after cytokinesis	Biological Process
Biological Process::GO:0000956	nuclear-transcribed mRNA catabolic process	Biological Process
Biological Process::GO:0000957	mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000958	mitochondrial mRNA catabolic process	Biological Process
Biological Process::GO:0000959	mitochondrial RNA metabolic process	Biological Process
Biological Process::GO:0000960	regulation of mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000961	negative regulation of mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000962	positive regulation of mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000963	mitochondrial RNA processing	Biological Process
Biological Process::GO:0000964	mitochondrial RNA 5'-end processing	Biological Process
Biological Process::GO:0000965	mitochondrial RNA 3'-end processing	Biological Process
Biological Process::GO:0000966	RNA 5'-end processing	Biological Process
Biological Process::GO:0000967	rRNA 5'-end processing	Biological Process
Biological Process::GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	Biological Process
Biological Process::GO:0000973	posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery	Biological Process
Biological Process::GO:0001101	response to acid chemical	Biological Process
Biological Process::GO:0001172	transcription, RNA-templated	Biological Process
Biological Process::GO:0001180	transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript	Biological Process
Biological Process::GO:0001188	RNA polymerase I transcriptional preinitiation complex assembly	Biological Process
Biological Process::GO:0001189	RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript	Biological Process
Biological Process::GO:0001300	chronological cell aging	Biological Process
Biological Process::GO:0001302	replicative cell aging	Biological Process
Biological Process::GO:0001306	age-dependent response to oxidative stress	Biological Process
Biological Process::GO:0001501	skeletal system development	Biological Process
Biological Process::GO:0001502	cartilage condensation	Biological Process
Biological Process::GO:0001503	ossification	Biological Process
Biological Process::GO:0001504	neurotransmitter uptake	Biological Process
Biological Process::GO:0001505	regulation of neurotransmitter levels	Biological Process
Biological Process::GO:0001507	acetylcholine catabolic process in synaptic cleft	Biological Process
Biological Process::GO:0001508	action potential	Biological Process
Biological Process::GO:0001510	RNA methylation	Biological Process
Biological Process::GO:0001514	selenocysteine incorporation	Biological Process
Biological Process::GO:0001516	prostaglandin biosynthetic process	Biological Process
Biological Process::GO:0001519	peptide amidation	Biological Process
Biological Process::GO:0001522	pseudouridine synthesis	Biological Process
Biological Process::GO:0001523	retinoid metabolic process	Biological Process
Biological Process::GO:0001525	angiogenesis	Biological Process
Biological Process::GO:0001539	cilium or flagellum-dependent cell motility	Biological Process
Biological Process::GO:0001541	ovarian follicle development	Biological Process
Biological Process::GO:0001542	ovulation from ovarian follicle	Biological Process
Biological Process::GO:0001543	ovarian follicle rupture	Biological Process
Biological Process::GO:0001546	preantral ovarian follicle growth	Biological Process
Biological Process::GO:0001547	antral ovarian follicle growth	Biological Process
Biological Process::GO:0001550	ovarian cumulus expansion	Biological Process
Biological Process::GO:0001552	ovarian follicle atresia	Biological Process
Biological Process::GO:0001553	luteinization	Biological Process
Biological Process::GO:0001554	luteolysis	Biological Process
Biological Process::GO:0001555	oocyte growth	Biological Process
Biological Process::GO:0001556	oocyte maturation	Biological Process
Biological Process::GO:0001558	regulation of cell growth	Biological Process
Biological Process::GO:0001560	regulation of cell growth by extracellular stimulus	Biological Process
Biological Process::GO:0001561	fatty acid alpha-oxidation	Biological Process
Biological Process::GO:0001562	response to protozoan	Biological Process
Biological Process::GO:0001568	blood vessel development	Biological Process
Biological Process::GO:0001569	patterning of blood vessels	Biological Process
Biological Process::GO:0001570	vasculogenesis	Biological Process
Biological Process::GO:0001573	ganglioside metabolic process	Biological Process
Biological Process::GO:0001574	ganglioside biosynthetic process	Biological Process
Biological Process::GO:0001575	globoside metabolic process	Biological Process
Biological Process::GO:0001578	microtubule bundle formation	Biological Process
Biological Process::GO:0001579	medium-chain fatty acid transport	Biological Process
Biological Process::GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	Biological Process
Biological Process::GO:0001581	detection of chemical stimulus involved in sensory perception of sour taste	Biological Process
Biological Process::GO:0001582	detection of chemical stimulus involved in sensory perception of sweet taste	Biological Process
Biological Process::GO:0001649	osteoblast differentiation	Biological Process
Biological Process::GO:0001654	eye development	Biological Process
Biological Process::GO:0001655	urogenital system development	Biological Process
Biological Process::GO:0001656	metanephros development	Biological Process
Biological Process::GO:0001657	ureteric bud development	Biological Process
Biological Process::GO:0001658	branching involved in ureteric bud morphogenesis	Biological Process
Biological Process::GO:0001659	temperature homeostasis	Biological Process
Biological Process::GO:0001660	fever generation	Biological Process
Biological Process::GO:0001661	conditioned taste aversion	Biological Process
Biological Process::GO:0001662	behavioral fear response	Biological Process
Biological Process::GO:0001666	response to hypoxia	Biological Process
Biological Process::GO:0001667	ameboidal-type cell migration	Biological Process
Biological Process::GO:0001672	regulation of chromatin assembly or disassembly	Biological Process
Biological Process::GO:0001675	acrosome assembly	Biological Process
Biological Process::GO:0001676	long-chain fatty acid metabolic process	Biological Process
Biological Process::GO:0001678	cellular glucose homeostasis	Biological Process
Biological Process::GO:0001692	histamine metabolic process	Biological Process
Biological Process::GO:0001694	histamine biosynthetic process	Biological Process
Biological Process::GO:0001696	gastric acid secretion	Biological Process
Biological Process::GO:0001701	in utero embryonic development	Biological Process
Biological Process::GO:0001702	gastrulation with mouth forming second	Biological Process
Biological Process::GO:0001704	formation of primary germ layer	Biological Process
Biological Process::GO:0001705	ectoderm formation	Biological Process
Biological Process::GO:0001706	endoderm formation	Biological Process
Biological Process::GO:0001707	mesoderm formation	Biological Process
Biological Process::GO:0001708	cell fate specification	Biological Process
Biological Process::GO:0001709	cell fate determination	Biological Process
Biological Process::GO:0001710	mesodermal cell fate commitment	Biological Process
Biological Process::GO:0001711	endodermal cell fate commitment	Biological Process
Biological Process::GO:0001712	ectodermal cell fate commitment	Biological Process
Biological Process::GO:0001714	endodermal cell fate specification	Biological Process
Biological Process::GO:0001731	formation of translation preinitiation complex	Biological Process
Biological Process::GO:0001732	formation of cytoplasmic translation initiation complex	Biological Process
Biological Process::GO:0001736	establishment of planar polarity	Biological Process
Biological Process::GO:0001738	morphogenesis of a polarized epithelium	Biological Process
Biological Process::GO:0001743	optic placode formation	Biological Process
Biological Process::GO:0001754	eye photoreceptor cell differentiation	Biological Process
Biological Process::GO:0001755	neural crest cell migration	Biological Process
Biological Process::GO:0001756	somitogenesis	Biological Process
Biological Process::GO:0001757	somite specification	Biological Process
Biological Process::GO:0001759	organ induction	Biological Process
Biological Process::GO:0001763	morphogenesis of a branching structure	Biological Process
Biological Process::GO:0001764	neuron migration	Biological Process
Biological Process::GO:0001765	membrane raft assembly	Biological Process
Biological Process::GO:0001766	membrane raft polarization	Biological Process
Biological Process::GO:0001767	establishment of lymphocyte polarity	Biological Process
Biological Process::GO:0001768	establishment of T cell polarity	Biological Process
Biological Process::GO:0001771	immunological synapse formation	Biological Process
Biological Process::GO:0001773	myeloid dendritic cell activation	Biological Process
Biological Process::GO:0001774	microglial cell activation	Biological Process
Biological Process::GO:0001775	cell activation	Biological Process
Biological Process::GO:0001776	leukocyte homeostasis	Biological Process
Biological Process::GO:0001778	plasma membrane repair	Biological Process
Biological Process::GO:0001779	natural killer cell differentiation	Biological Process
Biological Process::GO:0001780	neutrophil homeostasis	Biological Process
Biological Process::GO:0001781	neutrophil apoptotic process	Biological Process
Biological Process::GO:0001782	B cell homeostasis	Biological Process
Biological Process::GO:0001783	B cell apoptotic process	Biological Process
Biological Process::GO:0001796	regulation of type IIa hypersensitivity	Biological Process
Biological Process::GO:0001798	positive regulation of type IIa hypersensitivity	Biological Process
Biological Process::GO:0001807	regulation of type IV hypersensitivity	Biological Process
Biological Process::GO:0001808	negative regulation of type IV hypersensitivity	Biological Process
Biological Process::GO:0001810	regulation of type I hypersensitivity	Biological Process
Biological Process::GO:0001812	positive regulation of type I hypersensitivity	Biological Process
Biological Process::GO:0001816	cytokine production	Biological Process
Biological Process::GO:0001817	regulation of cytokine production	Biological Process
Biological Process::GO:0001818	negative regulation of cytokine production	Biological Process
Biological Process::GO:0001819	positive regulation of cytokine production	Biological Process
Biological Process::GO:0001820	serotonin secretion	Biological Process
Biological Process::GO:0001821	histamine secretion	Biological Process
Biological Process::GO:0001822	kidney development	Biological Process
Biological Process::GO:0001823	mesonephros development	Biological Process
Biological Process::GO:0001824	blastocyst development	Biological Process
Biological Process::GO:0001825	blastocyst formation	Biological Process
Biological Process::GO:0001826	inner cell mass cell differentiation	Biological Process
Biological Process::GO:0001827	inner cell mass cell fate commitment	Biological Process
Biological Process::GO:0001828	inner cell mass cellular morphogenesis	Biological Process
Biological Process::GO:0001829	trophectodermal cell differentiation	Biological Process
Biological Process::GO:0001831	trophectodermal cellular morphogenesis	Biological Process
Biological Process::GO:0001832	blastocyst growth	Biological Process
Biological Process::GO:0001833	inner cell mass cell proliferation	Biological Process
Biological Process::GO:0001834	trophectodermal cell proliferation	Biological Process
Biological Process::GO:0001835	blastocyst hatching	Biological Process
Biological Process::GO:0001836	release of cytochrome c from mitochondria	Biological Process
Biological Process::GO:0001837	epithelial to mesenchymal transition	Biological Process
Biological Process::GO:0001838	embryonic epithelial tube formation	Biological Process
Biological Process::GO:0001839	neural plate morphogenesis	Biological Process
Biological Process::GO:0001840	neural plate development	Biological Process
Biological Process::GO:0001841	neural tube formation	Biological Process
Biological Process::GO:0001842	neural fold formation	Biological Process
Biological Process::GO:0001843	neural tube closure	Biological Process
