Joseth Mallister,ALLIED_WITH,House Mallister of Seagard
Jammos Frey,ALLIED_WITH,House Frey of the Crossing
Alester Norcross,ALLIED_WITH,House Norcross
Darry,SEAT_OF,House Darry of Darry
Edric Storm,ALLIED_WITH,House Baratheon of Storm's End
Red Lamb,ALLIED_WITH,House Targaryen of King's Landing
Jayne Bracken,ALLIED_WITH,House Bracken of Stone Hedge
House Ironmaker,LED_BY,Erik Ironmaker
House Baratheon of Storm's End,BRANCH_OF,House Durrandon
Alysanne Tarth,ALLIED_WITH,House Tarth of Evenfall Hall
Randyll Tarly,ALLIED_WITH,House Tarly of Horn Hill
Lucas Inchfield,ALLIED_WITH,House Inchfield
Rolly Duckfield,ALLIED_WITH,House Targaryen of King's Landing
House Tollett of the Grey Glen,LED_BY,Uthor Tollett
Ironrath (Telltale),SEAT_OF,House Forrester
House Stark of Winterfell,SWORN_TO,House Baratheon of King's Landing
Mortimer Boggs,ALLIED_WITH,House Boggs of Crackclaw Point
Tysane Frey,ALLIED_WITH,House Frey of the Crossing
Willem Darry,ALLIED_WITH,House Targaryen of King's Landing
unnamed tower,SEAT_OF,House Baelish of the Fingers
Castle Lychester,SEAT_OF,House Lychester
House Hawick of Saltpans,SWORN_TO,House Baelish of Harrenhal
Bryce Caron,ALLIED_WITH,House Baratheon of Dragonstone
Kayce,SEAT_OF,House Kenning of Kayce
Clarence Crabb,ALLIED_WITH,House Crabb
Brienne of Tarth,HEIR_TO,House Tarth of Evenfall Hall
House Middlebury,SWORN_TO,House Tyrell of Highgarden
Ottyn Wythers,ALLIED_WITH,House Wythers
House Buckler of Bronzegate,IN_REGION,The Stormlands
House Swann of Stonehelm,LED_BY,Gulian Swann
Storm's End,SEAT_OF,House Durrandon
Jojen Reed,HEIR_TO,House Reed of Greywater Watch
Ben,ALLIED_WITH,House Lannister of Casterly Rock
House Redfort of Redfort,SWORN_TO,House Arryn of the Eyrie
House Marbrand of Ashemark,LED_BY,Damon Marbrand
House Glover of Deepwood Motte,SWORN_TO,House Stark of Winterfell
House Goodbrother of Shatterstone,IN_REGION,Iron Islands
Eyron Stark,ALLIED_WITH,House Stark of Winterfell
House Crane of Red Lake,FOUNDED_BY,Rose of Red Lake
House Shett of Gulltown,SWORN_TO,House Grafton of Gulltown
Will,ALLIED_WITH,House Osgrey of Standfast
House Broom,SWORN_TO,House Lannister of Casterly Rock
House Blackfyre of King's Landing,FOUNDED_BY,Daemon Blackfyre
Maynard Plumm,ALLIED_WITH,House Plumm
House Falwell,SWORN_TO,House Lannister of Casterly Rock
"Faircastle, Fair Isle",SEAT_OF,House Farman of Faircastle
House Shett of Gull Tower,IN_REGION,The Vale
House Yew,LED_BY,Manfryd Yew
House Brune of the Dyre Den,IN_REGION,The Crownlands
House Toland of Ghost Hill,LED_BY,Nymella Toland
House Byrch,SWORN_TO,House Baratheon of King's Landing
House Grimm of Greyshield,SWORN_TO,House Tyrell of Highgarden
Broad Arch,SEAT_OF,House Staedmon of Broad Arch
House Osgrey of Standfast,SWORN_TO,House Rowan of Goldengrove
Aenys I,PARENT_OF,Jaehaerys I
Castle Cerwyn,SEAT_OF,House Cerwyn of Cerwyn
House Harlaw of the Tower of Glimmering,BRANCH_OF,House Harlaw of Harlaw
Maris the Maid,SPOUSE,Uthor of the High Tower
House Karstark of Karhold,BRANCH_OF,House Stark of Winterfell
House Conklyn,IN_REGION,The Reach
House Tarth of Evenfall Hall,IN_REGION,The Stormlands
Betha Blackwood,SPOUSE,Aegon V
Barth,ALLIED_WITH,House Stark of Winterfell
House Manwoody of Kingsgrave,LED_BY,Dagos Manwoody
Flint's Finger,SEAT_OF,House Flint of Flint's Finger
Shierle Swyft,SPOUSE,Melwyn Sarsfield
Corwyn Corbray,ALLIED_WITH,House Corbray of Heart's Home
House Roote of Lord Harroway's Town,SWORN_TO,House Baelish of Harrenhal
Jason Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Rollingford,SWORN_TO,House Baratheon of King's Landing
House Osgrey of Standfast,BRANCH_OF,House Rowan of Goldengrove
Donel Greyjoy,ALLIED_WITH,House Greyjoy of Pyke
Lythene Frey,ALLIED_WITH,House Frey of the Crossing
Walder Frey,ALLIED_WITH,House Frey of the Crossing
House Waynwood of Ironoaks,IN_REGION,The Vale
Alyn,ALLIED_WITH,House Bolton of the Dreadfort
Deepwood Motte,SEAT_OF,House Glover of Deepwood Motte
House Sarsfield of Sarsfield,SWORN_TO,House Lannister of Casterly Rock
Daemon Targaryen,PARENT_OF,Aegon III
Robert Frey,ALLIED_WITH,House Frey of the Crossing
House Tawney of Orkmont,IN_REGION,Iron Islands
Corlos,ALLIED_WITH,House Casterly of Casterly Rock
Tytos Frey,ALLIED_WITH,House Frey of the Crossing
House Knott,SWORN_TO,House Bolton of the Dreadfort
House Lynderly of the Snakewood,IN_REGION,The Vale
House Sparr of Great Wyk,LED_BY,The Sparr
House Harlaw of Grey Garden,SWORN_TO,House Harlaw of Harlaw
Grisel,ALLIED_WITH,House Baelish of the Fingers
House Liddle,IN_REGION,The North
Rhea Florent,ALLIED_WITH,House Hightower of the Hightower
Matrice,ALLIED_WITH,House Baratheon of Dragonstone
TomToo,ALLIED_WITH,House Stark of Winterfell
Lew,ALLIED_WITH,House Stark of Winterfell
House Goodbrother of Shatterstone,SWORN_TO,House Greyjoy of Pyke
Terrance Lynderly,HEIR_TO,House Lynderly of the Snakewood
House Forrester,SWORN_TO,House Glover of Deepwood Motte
Mord,ALLIED_WITH,House Arryn of the Eyrie
House Mallery,SWORN_TO,House Baratheon of King's Landing
Shaera Targaryen,PARENT_OF,Aerys II
House Kenning of Kayce,BRANCH_OF,House Kenning of Harlaw
House Norrey,IN_REGION,The North
House Baelish of the Fingers,SWORN_TO,House Arryn of the Eyrie
Rhaegar Frey,ALLIED_WITH,House Frey of the Crossing
Vickon Greyjoy,ALLIED_WITH,House Greyjoy of Pyke
House Vance of Atranta,IN_REGION,The Riverlands
Joanna Swyft,ALLIED_WITH,House Swyft of Cornfield
Renly Baratheon,SPOUSE,Margaery Tyrell
House Yelshire,SWORN_TO,House Tyrell of Highgarden
Delonne Allyrion,ALLIED_WITH,House Allyrion of Godsgrace
House Norcross,IN_REGION,The Reach
House Longthorpe of Longsister,LED_BY,Rolland Longthorpe
Qarl Shepherd,ALLIED_WITH,House Shepherd
Rodrik Cassel,ALLIED_WITH,House Stark of Winterfell
Ronel Rivers,ALLIED_WITH,House Frey of the Crossing
Janyce Hunter,ALLIED_WITH,House Frey of the Crossing
Minisa Whent,ALLIED_WITH,House Whent of Harrenhal
Lucamore Strong,ALLIED_WITH,House Strong of Harrenhal
Clement Crabb,ALLIED_WITH,House Crabb
Carolei Waynwood,ALLIED_WITH,House Waynwood of Ironoaks
Myriame Manderly,ALLIED_WITH,House Stark of Winterfell
House Byrch,IN_REGION,The Crownlands
House Shepherd,SWORN_TO,House Greyjoy of Pyke
Clayton Suggs,ALLIED_WITH,House Baratheon of Dragonstone
House Doggett,IN_REGION,The Westerlands
Baela Targaryen,ALLIED_WITH,House Velaryon of Driftmark
Marq Piper,ALLIED_WITH,House Piper of Pinkmaiden
Arstan Selmy,ALLIED_WITH,House Selmy of Harvest Hall
House Harlaw of Harlaw Hall,SWORN_TO,House Harlaw of Harlaw
Riverspring,SEAT_OF,House Sarwyck
House Seaworth of Cape Wrath,IN_REGION,The Stormlands
Doran Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
Ralph Buckler,ALLIED_WITH,House Buckler of Bronzegate
Benfrey Frey,ALLIED_WITH,House Frey of the Crossing
Sisterton,SEAT_OF,House Sunderland of the Three Sisters
Maekar I,SPOUSE,Dyanna Dayne
House Hetherspoon,SWORN_TO,House Lannister of Casterly Rock
Daenerys Targaryen,SPOUSE,Hizdahr zo Loraq
Laenor Velaryon.,ALLIED_WITH,House Targaryen of King's Landing
House Dayne of Starfall,SWORN_TO,House Nymeros Martell of Sunspear
Parchments,SEAT_OF,House Penrose of Parchments
Lewys,ALLIED_WITH,House Baratheon of Dragonstone
Rycherd Crane,ALLIED_WITH,House Crane of Red Lake
House Bolton of the Dreadfort,IN_REGION,The North
House Goodbrother of Shatterstone,LED_BY,Norne Goodbrother
Kyle Royce,ALLIED_WITH,House Royce of Runestone
Taena of Myr,SPOUSE,Orton Merryweather
House Oldflowers,SWORN_TO,House Tyrell of Highgarden
Dickon Tarly,HEIR_TO,House Tarly of Horn Hill
Rhonda Rowan,SPOUSE,Baelor Hightower
House Westford,SWORN_TO,House Lannister of Casterly Rock
House Celtigar of Claw Isle,IN_REGION,The Crownlands
House Swyft of Cornfield,LED_BY,Harys Swyft
Jonelle Cerwyn,ALLIED_WITH,House Cerwyn of Cerwyn
Rodrik Cassel,ALLIED_WITH,House Cassel
Daenerys Targaryen,ALLIED_WITH,House Nymeros Martell of Sunspear
House Vypren,LED_BY,Lucias Vypren
House Greystark of Wolf's Den,BRANCH_OF,House Stark of Winterfell
Pate,ALLIED_WITH,House Osgrey of Standfast
House Redding,IN_REGION,The Reach
Tybolt Crakehall,ALLIED_WITH,House Crakehall of Crakehall
Alla Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Stripped (formerly Brightwater Keep),SEAT_OF,House Florent of Brightwater Keep
Harys Haigh,ALLIED_WITH,House Haigh
House Cordwayner of Hammerhal,IN_REGION,The Reach
Ardrian Celtigar,ALLIED_WITH,House Celtigar of Claw Isle
Steffon Swyft,HEIR_TO,House Swyft of Cornfield
Larys Strong,ALLIED_WITH,House Strong of Harrenhal
House Cargyll,IN_REGION,The Crownlands
Alyn Tarbeck,ALLIED_WITH,House Tarbeck of Tarbeck Hall
Mathis Frey,ALLIED_WITH,House Frey of the Crossing
House Herston,SWORN_TO,House Baratheon of Storm's End
Porther,ALLIED_WITH,House Stark of Winterfell
Lucas Blackwood,ALLIED_WITH,House Blackwood of Raventree Hall
Vylarr,ALLIED_WITH,House Lannister of Casterly Rock
House Cole,IN_REGION,The Stormlands
Robin Flint,ALLIED_WITH,House Flint of Widow's Watch
Squint,ALLIED_WITH,House Greyjoy of Pyke
House Gaunt,IN_REGION,The Crownlands
Lynesse Hightower,ALLIED_WITH,House Hightower of the Hightower
Daenerys Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Fairmarket,SEAT_OF,House Hoare of Orkmont
House Frey of Riverrun,BRANCH_OF,House Frey of the Crossing
Helicent Uffering,ALLIED_WITH,House Uffering
Rhialta Vance,ALLIED_WITH,House Vance of Wayfarer's Rest
Marna Locke,SPOUSE,Edwyle Stark
Jon Stark,PARENT_OF,Rickard Stark
House Greyiron of Orkmont,IN_REGION,Iron Islands
Rolder,ALLIED_WITH,House Lannister of Casterly Rock
House Crakehall of Crakehall,LED_BY,Roland Crakehall
Sybelle Glover,ALLIED_WITH,House Locke of Oldcastle
Pycelle,ALLIED_WITH,House Lannister of Casterly Rock
Gulian Swann,ALLIED_WITH,House Swann of Stonehelm
Calla Blackfyre,ALLIED_WITH,House Blackfyre of King's Landing
House Flint of Breakstone Hill,SWORN_TO,House Stark of Winterfell
Walda Rivers,ALLIED_WITH,House Frey of the Crossing
House Farwynd of the Lonely Light,SWORN_TO,House Greyjoy of Pyke
House Mormont of Bear Island,SWORN_TO,House Stark of Winterfell
House Hersy of Newkeep,SWORN_TO,House Arryn of the Eyrie
Willem Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Marsh,IN_REGION,The North
Jonos Stark,ALLIED_WITH,House Stark of Winterfell
Walter Whent,SPOUSE,Shella Whent
Hornwood,SEAT_OF,House Hornwood of Hornwood
Dorea Sand,ALLIED_WITH,House Nymeros Martell of Sunspear
House Umber of the Last Hearth,SWORN_TO,House Stark of Winterfell
House Orkwood of Orkmont,SWORN_TO,House Greyjoy of Pyke
House Dryland,IN_REGION,Dorne
House Donniger,SWORN_TO,House Arryn of the Eyrie
Leonette Fossoway,ALLIED_WITH,House Tyrell of Brightwater Keep
Aenys Frey,ALLIED_WITH,House Frey of the Crossing
Luthor Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Herbert Bolling,ALLIED_WITH,House Bolling
Edwyn Stark,ALLIED_WITH,House Stark of Winterfell
House Massey of Stonedance,FOUNDED_BY,Maldon Massey
Arianne Tarth,ALLIED_WITH,House Tarth of Evenfall Hall
House Norrey,SWORN_TO,House Stark of Winterfell
Zhoe Blanetree,ALLIED_WITH,House Blanetree
Buford Bulwer,ALLIED_WITH,House Bulwer of Blackcrown
Cregan Karstark,ALLIED_WITH,House Karstark of Karhold
Preston Greenfield,ALLIED_WITH,House Greenfield of Greenfield
House Cassel,IN_REGION,The North
House Hunter of Longbow Hall,LED_BY,Gilwood Hunter
House Manderly of White Harbor,LED_BY,Wyman Manderly
Josmyn Peckledon,ALLIED_WITH,House Peckledon
Arwood Frey,ALLIED_WITH,House Frey of the Crossing
House Waxley of Wickenden,LED_BY,Edmund Waxley
House Brune of the Dyre Den,LED_BY,Eustace Brune
House Follard,IN_REGION,The Crownlands
House Baelish of the Fingers,FOUNDED_BY,Baelish
Marya Seaworth,ALLIED_WITH,House Seaworth of Cape Wrath
Lucas Roote,ALLIED_WITH,House Roote of Lord Harroway's Town
Sarella Sand,ALLIED_WITH,House Nymeros Martell of Sunspear
House Longwaters,SWORN_TO,House Baratheon of King's Landing
Shiera Crakehall,ALLIED_WITH,House Crakehall of Crakehall
Nan,ALLIED_WITH,House Stark of Winterfell
House Hersy of Newkeep,IN_REGION,The Vale
Hooded Man,ALLIED_WITH,House Banefort of Banefort
House Redwyne of the Arbor,IN_REGION,The Reach
Myranda Royce,ALLIED_WITH,House Royce of the Gates of the Moon
Waymar Royce,ALLIED_WITH,House Royce of Runestone
Quellon Humble,ALLIED_WITH,House Humble
Barbara Bracken,ALLIED_WITH,House Bracken of Stone Hedge
Tywin Frey,HEIR_TO,House Frey of Riverrun
Andrey Dalt,ALLIED_WITH,House Dalt of Lemonwood
House Rosby of Rosby,SWORN_TO,House Baratheon of King's Landing
Addam Osgrey,ALLIED_WITH,House Osgrey of Standfast
Ceryse Hightower,ALLIED_WITH,House Targaryen of King's Landing
House Foote of Nightsong,LED_BY,Philip Foote
Otto Hightower,ALLIED_WITH,House Hightower of the Hightower
Falyse Stokeworth,SPOUSE,Balman Byrch
Willem Wylde,ALLIED_WITH,House Wylde of Rain House
"The Hightower, Oldtown",SEAT_OF,House Hightower of the Hightower
Aron Santagar,ALLIED_WITH,House Santagar of Spottswood
House Hastwyck,IN_REGION,The Reach
House Slynt of Harrenhal,LED_BY,Morros Slynt
House Piper of Pinkmaiden,SWORN_TO,House Baelish of Harrenhal
Mellario,ALLIED_WITH,House Nymeros Martell of Sunspear
Gysella Goodbrother,ALLIED_WITH,House Goodbrother of Hammerhorn
Ysilla Royce,ALLIED_WITH,House Royce of Runestone
Burton Crakehall,ALLIED_WITH,House Crakehall of Crakehall
Rills,SEAT_OF,House Ryder of the Rills
House Charlton,SWORN_TO,House Frey of the Crossing
Jate Blackberry,ALLIED_WITH,House Baratheon of Dragonstone
Ryk,SPOUSE,Munda
Sallei Paege,ALLIED_WITH,House Paege
Dorcas,ALLIED_WITH,House Lannister of Casterly Rock
House Rosby of Rosby,LED_BY,Gyles Rosby
Quent,ALLIED_WITH,House Stark of Winterfell
House Vikary,BRANCH_OF,House Reyne of Castamere
House Perryn,IN_REGION,The Riverlands
Alysanne Farman,ALLIED_WITH,House Farman of Faircastle
Donnel Waynwood,ALLIED_WITH,House Waynwood of Ironoaks
Highgarden,SEAT_OF,House Tyrell of Highgarden
Lia Serry,ALLIED_WITH,House Serry of Southshield
Rhaegel Targaryen,ALLIED_WITH,House Targaryen of King's Landing
House Tyrell of Highgarden,FOUNDED_BY,Alester Tyrell
Tommard Heddle,ALLIED_WITH,House Heddle
Hosman Norcross,ALLIED_WITH,House Norcross
Addam Marbrand,ALLIED_WITH,House Marbrand of Ashemark
House Royce of Runestone,LED_BY,Yohn Royce
House Gower,IN_REGION,The Stormlands
Willem Frey,ALLIED_WITH,House Frey of the Crossing
Ten Towers,SEAT_OF,House Harlaw of Harlaw
Barba Bracken,ALLIED_WITH,House Bracken of Stone Hedge
House Pyle,IN_REGION,The Crownlands
House Baratheon of Dragonstone,IN_REGION,The Crownlands
Arra Norrey,ALLIED_WITH,House Norrey
Rymolf,ALLIED_WITH,House Greyjoy of Pyke
Damon Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Hutcheson,IN_REGION,The Reach
Brandon Tallhart,HEIR_TO,House Tallhart of Torrhen's Square
Valarr Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Craster,SPOUSE,Gilly
Rhaena Targaryen,ALLIED_WITH,House Hightower of the Hightower
Arryk,ALLIED_WITH,House Tyrell of Highgarden
Willow Wood,SEAT_OF,House Ryger of Willow Wood
Carellen Smallwood,ALLIED_WITH,House Smallwood of Acorn Hall
Johanna Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Wensington,IN_REGION,The Stormlands
Alan,ALLIED_WITH,House Yew
Lamprey,ALLIED_WITH,House Baratheon of Dragonstone
The Ring,SEAT_OF,House Roxton of the Ring
House Mallister of Seagard,IN_REGION,The Riverlands
House Caswell of Bitterbridge,LED_BY,Lorent Caswell
Urzen,ALLIED_WITH,House Greyjoy of Pyke
Elinor Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Hoster Tully,ALLIED_WITH,House Tully of Riverrun
House Tyrell of Highgarden,IN_REGION,The Reach
Zhoe Blanetree,SPOUSE,Tytos Frey
Catelyn Stark,ALLIED_WITH,House Tully of Riverrun
Orys Baratheon,SPOUSE,Argella Durrandon
House Baelish of the Fingers,LED_BY,Petyr Baelish
Bennard Brune,ALLIED_WITH,House Brune of Brownhollow
House Dayne of High Hermitage,LED_BY,Gerold Dayne
Illyrio Mopatis,ALLIED_WITH,House Targaryen of King's Landing
Alyn Velaryon,ALLIED_WITH,House Targaryen of King's Landing
Lorent Marbrand,ALLIED_WITH,House Marbrand of Ashemark
Orkmont,SEAT_OF,House Hoare of Orkmont
House Heddle,SWORN_TO,House Baelish of Harrenhal
Jaime Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Tarth of Evenfall Hall,SWORN_TO,House Baratheon of Storm's End
House Turnberry,IN_REGION,The Westerlands
House Ruthermont,SWORN_TO,House Arryn of the Eyrie
Elaena Targaryen,ALLIED_WITH,House Manwoody of Kingsgrave
House Hunter of Longbow Hall,SWORN_TO,House Arryn of the Eyrie
Perriane Frey,ALLIED_WITH,House Haigh
Lyn Corbray,ALLIED_WITH,House Corbray of Heart's Home
House Wells,SWORN_TO,House Nymeros Martell of Sunspear
House Baratheon of King's Landing,IN_REGION,The Crownlands
Roger Ryswell,ALLIED_WITH,House Ryswell of the Rills
Harmund Sharp,ALLIED_WITH,House Sharp
House Erenford,SWORN_TO,House Frey of the Crossing
Gulian Qorgyle,ALLIED_WITH,House Qorgyle of Sandstone
Wendel Frey,ALLIED_WITH,House Frey of the Crossing
Dontos Hollard,ALLIED_WITH,House Hollard
House Saltcliffe of Saltcliffe,SWORN_TO,House Greyjoy of Pyke
Jasper Redfort,ALLIED_WITH,House Redfort of Redfort
House Wells,IN_REGION,The North
House Ladybright,SWORN_TO,House Nymeros Martell of Sunspear
Falyse Stokeworth,ALLIED_WITH,House Stokeworth of Stokeworth
Baelor Blacktyde,ALLIED_WITH,House Blacktyde of Blacktyde
Laenor Velaryon.,ALLIED_WITH,House Velaryon of Driftmark
Jon Lynderly,ALLIED_WITH,House Lynderly of the Snakewood
Marsella Waynwood,ALLIED_WITH,House Waynwood of Ironoaks
Beth Cassel,ALLIED_WITH,House Cassel
Lorimer,ALLIED_WITH,House Lefford of the Golden Tooth
Larence Snow,ALLIED_WITH,House Hornwood of Hornwood
House Vance of Wayfarer's Rest,LED_BY,Karyl Vance
Gregor Clegane,ALLIED_WITH,House Lannister of Casterly Rock
Cerrick,ALLIED_WITH,House Webber of Coldmoat
House Shermer of Smithyton,SWORN_TO,House Tyrell of Highgarden
Ellery Vance,ALLIED_WITH,House Vance of Atranta
Ossy,ALLIED_WITH,House Royce of the Gates of the Moon
House Cassel,SWORN_TO,House Stark of Winterfell
Longbow Hall,SEAT_OF,House Hunter of Longbow Hall
Alannys Harlaw,ALLIED_WITH,House Harlaw of Harlaw
Sam Stoops,ALLIED_WITH,House Osgrey of Standfast
House Mooton of Maidenpool,LED_BY,William Mooton
House Lannister of Casterly Rock,SWORN_TO,House Baratheon of King's Landing
Lyessa Flint,ALLIED_WITH,House Flint of Widow's Watch
House Codd,SWORN_TO,House Greyjoy of Pyke
Rohanne Webber,SPOUSE,Simon Staunton
House Hogg of Sow's Horn,LED_BY,Roger Hogg
House Briar,IN_REGION,Dorne
Tumbleton,SEAT_OF,House Footly of Tumbleton
House Ambrose,LED_BY,Arthur Ambrose
Shiera Seastar,ALLIED_WITH,House Targaryen of King's Landing
Baela Targaryen,SPOUSE,Alyn Velaryon
Donnel Swann,ALLIED_WITH,House Swann of Stonehelm
Norne Goodbrother,ALLIED_WITH,House Goodbrother of Shatterstone
House Greengood,SWORN_TO,House Reed of Greywater Watch
Elyn Norridge,ALLIED_WITH,House Norridge
Torrhen's Square,SEAT_OF,House Tallhart of Torrhen's Square
Symond Templeton,ALLIED_WITH,House Templeton
Donal Noye,ALLIED_WITH,House Baratheon of Storm's End
Liane Vance,ALLIED_WITH,House Vance of Wayfarer's Rest
Daemon Targaryen,PARENT_OF,Viserys II
Whalen Frey,SPOUSE,Sylwa Paege
Erren Florent,ALLIED_WITH,House Florent of Brightwater Keep
Dyanna Dayne,ALLIED_WITH,House Dayne of Starfall
Antario Jast,ALLIED_WITH,House Jast
House Shell,IN_REGION,Dorne
Hayford,SEAT_OF,House Hayford of Hayford
House Crowl of Deepdown,SWORN_TO,House Bolton of the Dreadfort
Gyles Farwynd,ALLIED_WITH,House Farwynd of the Lonely Light
House Arryn of the Eyrie,LED_BY,Robert Arryn
Jorah Mormont,SPOUSE,Lynesse Hightower
Willas Tyrell,ALLIED_WITH,House Tyrell of Highgarden
House Tully of Riverrun,IN_REGION,The Riverlands
House Upcliff,IN_REGION,The Vale
Jeor Mormont,ALLIED_WITH,House Mormont of Bear Island
Alester Tyrell,ALLIED_WITH,House Gardener of Highgarden
Wayfarer's Rest,SEAT_OF,House Vance of Wayfarer's Rest
Cleyton Caswell,ALLIED_WITH,House Caswell of Bitterbridge
Unknown,ALLIED_WITH,House Frey of the Crossing
Damon,ALLIED_WITH,House Bolton of the Dreadfort
Alysane Mormont,HEIR_TO,House Mormont of Bear Island
Gwynesse Harlaw,ALLIED_WITH,House Harlaw of Harlaw
House Connington of Griffin's Roost,LED_BY,Jon Connington
Arthur Ambrose,SPOUSE,Alysanne Hightower
Hoster Frey,ALLIED_WITH,House Frey of the Crossing
Rhea Florent,SPOUSE,Leyton Hightower
House Lantell,BRANCH_OF,House Lannister of Casterly Rock
Tywin Frey,ALLIED_WITH,House Frey of Riverrun
Vayon Poole,ALLIED_WITH,House Poole
Steffon Baratheon,PARENT_OF,Robert I Baratheon
Jeyne Darry,ALLIED_WITH,House Darry of Darry
Ellyn Ever Sweet,ALLIED_WITH,House Beesbury of Honeyholt
House Uller of Hellholt,SWORN_TO,House Nymeros Martell of Sunspear
Theomore Harlaw,ALLIED_WITH,House Harlaw of Harlaw
Lothar Frey,SPOUSE,Leonella Lefford
Lucas Nayland,ALLIED_WITH,House Nayland of Hag's Mire
Sybell Spicer,ALLIED_WITH,House Westerling of the Crag
Walder Haigh,ALLIED_WITH,House Haigh
House Mertyns of Mistwood,SWORN_TO,House Baratheon of Storm's End
House Ryswell of the Rills,LED_BY,Rodrik Ryswell
House Toyne,SWORN_TO,House Baratheon of Storm's End
House Templeton,LED_BY,Symond Templeton
Morgan Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
House Morrigen of Crow's Nest,IN_REGION,The Stormlands
Mya Stone,ALLIED_WITH,House Royce of the Gates of the Moon
Sylas,ALLIED_WITH,House Greyjoy of Pyke
Clegane,ALLIED_WITH,House Clegane
House Shepherd,IN_REGION,Iron Islands
Raynard Ruttiger,ALLIED_WITH,House Ruttiger
House Kenning of Kayce,LED_BY,Terrence Kenning
House Farring,SWORN_TO,House Baratheon of Dragonstone
House Broom,IN_REGION,The Westerlands
House Baelish of Harrenhal,SWORN_TO,House Baratheon of King's Landing
Joyeuse Erenford,ALLIED_WITH,House Frey of the Crossing
Hullen,ALLIED_WITH,House Stark of Winterfell
Humfrey Clifton,ALLIED_WITH,House Baratheon of Dragonstone
Tyene Sand,ALLIED_WITH,House Nymeros Martell of Sunspear
Alyx Frey,ALLIED_WITH,House Frey of the Crossing
Robett Glover,HEIR_TO,House Glover of Deepwood Motte
Rhaenys Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Jaehaera Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Elia Martell,ALLIED_WITH,House Targaryen of King's Landing
Leo Tyrell,ALLIED_WITH,House Tyrell of Highgarden
House Cox of Saltpans,SWORN_TO,House Tully of Riverrun
Stygg,ALLIED_WITH,House Greyjoy of Pyke
House Grafton of Gulltown,SWORN_TO,House Arryn of the Eyrie
New Barrel,SEAT_OF,House Fossoway of New Barrel
House Massey of Stonedance,SWORN_TO,House Baratheon of King's Landing
Garrett Paege,ALLIED_WITH,House Paege
Raymond Nayland,ALLIED_WITH,House Nayland of Hag's Mire
House Farman of Faircastle,IN_REGION,The Westerlands
Johanna Lannister,SPOUSE,Jason Lannister
Wolmer,ALLIED_WITH,House Webber of Coldmoat
Walder Frey,ALLIED_WITH,House Frey of the Crossing
Hugh Grandison,ALLIED_WITH,House Grandison of Grandview
House Harroway of Harrenhal,IN_REGION,The Riverlands
House Beesbury of Honeyholt,SWORN_TO,House Hightower of the Hightower
House Reed of Greywater Watch,IN_REGION,The Neck
Whalen Frey,ALLIED_WITH,House Frey of the Crossing
House Chambers,IN_REGION,The Riverlands
House Horpe,SWORN_TO,House Baratheon of Storm's End
House Merryweather of Longtable,SWORN_TO,House Tyrell of Highgarden
House Lantell,IN_REGION,The Westerlands
House Blackfyre of King's Landing,SWORN_TO,House Targaryen of King's Landing
Maege Mormont,ALLIED_WITH,House Mormont of Bear Island
House Borrell of Sweetsister,IN_REGION,The Vale
Aegon Frey,ALLIED_WITH,House Frey of the Crossing
John the Oak,ALLIED_WITH,House Oakheart of Old Oak
Tygett Lannister,SPOUSE,Darlessa Marbrand
House Ruttiger,IN_REGION,The Westerlands
King's Landing,SEAT_OF,House Baratheon of King's Landing
Bryen,ALLIED_WITH,House Baelish of the Fingers
House Crakehall of Crakehall,IN_REGION,The Westerlands
Aegor Rivers,ALLIED_WITH,House Bracken of Stone Hedge
Standfast,SEAT_OF,House Osgrey of Standfast
House Uffering,SWORN_TO,House Tyrell of Highgarden
Axell Florent,ALLIED_WITH,House Florent of Brightwater Keep
Bellena Hawick,ALLIED_WITH,House Frey of the Crossing
Lord Ashford,ALLIED_WITH,House Ashford of Ashford
Gulltown,SEAT_OF,House Arryn of Gulltown
Vardis Egen,ALLIED_WITH,House Arryn of the Eyrie
House Coldwater of Coldwater Burn,LED_BY,Royce Coldwater
Jyana,SPOUSE,Howland Reed
House Ironsmith,IN_REGION,The North
Aemon Rivers,ALLIED_WITH,House Frey of the Crossing
Wolf's Den,SEAT_OF,House Greystark of Wolf's Den
House Flint of Widow's Watch,IN_REGION,The North
Harmond Umber,ALLIED_WITH,House Umber of the Last Hearth
House Westbrook,IN_REGION,The Reach
Brynden Blackwood,ALLIED_WITH,House Blackwood of Raventree Hall
Falena Stokeworth,ALLIED_WITH,House Lothston of Harrenhal
House Wyl of the Boneway,IN_REGION,Dorne
House Serry of Southshield,LED_BY,Osbert Serry
House Rambton,IN_REGION,The Crownlands
